DataType,Ask,Bid,LastPrice,StockPrice,Strike,Volatility,Volume,time_to_maturity,ImpliedVolatility
call,1.1,0.6,0.7,16.4,21,0.489876117,5,0.419178082,0.507817422
call,0.75,0.5,0.95,16.1,22,0.48877278,2,0.421917808,0.528813306
call,0.95,0.7,0.83,17.05,23,0.810696206,1,0.449315068,0.595707168
call,0.95,0.65,1.05,17.8,24,0.803660598,22,0.454794521,0.629886514
call,0.7,0.4,0.6,17.5,25,0.823331007,1,0.430136986,0.587894746
call,0.7,0.4,0.7,17.8,26,0.803660598,18,0.454794521,0.622562368
call,0.55,0.25,0.5,17.8,27,0.803660598,32,0.454794521,0.597660273
call,0.6,0.15,2.19,17.8,29,0.803660598,1,0.454794521,0.643558252
call,0.45,0.1,0.3,17.8,30,0.803660598,4,0.454794521,0.622074092
call,2.6,2.05,2.52,16.65,18,0.736708864,10,0.660273973,0.528569167
call,1.25,0.8,1.07,16.65,23,0.736708864,10,0.660273973,0.514653291
call,43.3,41.2,40.96,151.23,110,0.256598016,1,0.095890411,1.00E-05
call,33.9,31.6,24.27,152.26,120,0.192348266,5,0.128767123,1.00E-05
call,28.3,27.1,21.32,152.26,125,0.192348266,10,0.128767123,1.00E-05
call,28,25.7,26.64,156.66,130,0.2686795,5,0.084931507,0.472173247
call,18.4,17,15.95,151.23,135,0.256598016,1,0.095890411,1.00E-05
call,17.9,17,17,156.66,140,0.2686795,10,0.084931507,0.313483428
call,13.4,12.7,12.95,156.66,145,0.2686795,5,0.084931507,0.289313748
call,9.4,8.6,8.64,156.66,150,0.2686795,16,0.084931507,0.27551994
call,5.8,5.5,5.8,156.66,155,0.2686795,84,0.084931507,0.250373707
call,3.5,3.1,3.3,156.66,160,0.2686795,3790,0.084931507,0.254646125
call,1.8,1.55,1.65,156.66,165,0.2686795,45,0.084931507,0.247444049
call,0.95,0.65,0.75,156.66,170,0.2686795,25,0.084931507,0.254279918
call,0.5,0.25,0.3,156.66,175,0.2686795,2,0.084931507,0.2634351
call,0.3,0.05,0.1,156.66,180,0.2686795,6,0.084931507,0.280280635
call,9.9,8.9,9.58,156.66,155,0.235376923,33,0.161643836,0.342902079
call,7.4,6.5,6.84,156.66,160,0.235376923,17,0.161643836,0.337103797
call,3.9,3.2,3.5,156.66,170,0.235376923,7,0.161643836,0.333136552
call,108.6,105.7,95.8,152.26,45,0.194855954,1,0.282191781,1.00E-05
call,84,81.8,77.4,152.26,70,0.194855954,1,0.282191781,1.00E-05
call,78.3,76.7,56.7,152.26,75,0.194855954,43,0.282191781,1.00E-05
call,71,68.9,76.6,156.05,80,0.178397362,15,0.271232877,1.00E-05
call,69.2,65.5,65.13,151.23,85,0.203216352,1,0.249315068,1.00E-05
call,63.6,60.9,61.32,152.26,90,0.194855954,10,0.282191781,1.00E-05
call,59.1,55.7,52.49,152.26,95,0.194855954,1,0.282191781,1.00E-05
call,53.7,51.4,53.09,151.05,100,0.203441653,3,0.252054795,1.00E-05
call,46.1,44.4,52.84,157.27,105,0.176926242,4,0.268493151,1.00E-05
call,41.3,39.9,47.85,157.27,110,0.176926242,1,0.268493151,1.00E-05
call,39.1,37.4,28.73,152.26,115,0.194855954,1,0.282191781,1.00E-05
call,32.2,30.6,31.22,149.46,120,0.207159354,24,0.265753425,1.00E-05
call,30.1,28.3,26.2,151.23,125,0.203216352,1,0.249315068,1.00E-05
call,25.5,24,25.3,151.58,130,0.202449449,2,0.246575342,1.00E-05
call,21.4,20.3,18.9,151.23,135,0.203216352,5,0.249315068,1.00E-05
call,18.1,16.7,17.62,151.58,140,0.202449449,3,0.246575342,0.187630194
call,14.5,13.2,12.7,151.23,145,0.203216352,10,0.249315068,0.218269536
call,14.1,13.5,13.75,156.66,150,0.208025247,19,0.238356164,0.330451031
call,11.4,10.3,10.5,156.66,155,0.208025247,27,0.238356164,0.331427584
call,8.6,8.3,8.48,156.66,160,0.208025247,8,0.238356164,0.316352051
call,6.5,5.9,6.5,156.66,165,0.208025247,13,0.238356164,0.311286184
call,4.8,4.3,4.8,156.66,170,0.208025247,3,0.238356164,0.306891697
call,3.5,3.1,3.5,156.66,175,0.208025247,2,0.238356164,0.304572384
call,2.5,2.15,2.27,156.66,180,0.208025247,3,0.238356164,0.302497209
call,1.85,1.5,1.5,156.66,185,0.208025247,5,0.238356164,0.305976179
call,1,0.55,1.15,149.46,190,0.207159354,2,0.263013699,0.284797191
call,36.7,35.8,31.1,152.26,120,0.357992575,1,0.531506849,1.00E-05
call,33.5,31.6,32,156.66,130,0.372635052,3,0.487671233,0.418218708
call,24,22.7,28.72,157.27,135,0.360347241,2,0.517808219,0.223396438
call,20.3,19.5,25.04,155.35,140,0.360534057,8,0.523287671,0.229438858
call,19.3,17.8,19.2,151.05,145,0.366165505,1,0.501369863,0.294806857
call,16.5,15.2,16,151.58,150,0.366364293,3,0.495890411,0.2970041
call,14.2,12.9,13.5,151.78,155,0.366694201,3,0.504109589,0.303260141
call,10.3,9.5,10.5,149.46,160,0.369649603,3,0.515068493,0.265815447
call,8.5,7.7,8.66,149.46,165,0.369649603,2,0.515068493,0.269324934
call,6.9,6.2,6,149.46,170,0.369649603,5,0.515068493,0.270606659
call,5.8,5.1,5.6,149.76,175,0.367271799,2,0.506849315,0.27786977
call,5.1,4.4,3.8,152.26,180,0.357992575,15,0.531506849,0.290534438
call,3.6,2.9,4.7,149.46,185,0.369649603,14,0.512328767,0.275642009
call,2.9,2.2,3.1,149.46,190,0.369649603,10,0.512328767,0.278144426
call,2.85,2.2,2.4,151.78,195,0.366694201,2,0.504109589,0.299384448
call,1.8,1.35,1.96,154.33,200,0.360783435,1,0.526027397,0.279792358
call,79.2,76.1,65.45,152.26,75,0.34472124,1,0.62739726,1.00E-05
call,75,71.5,72.8,151.58,80,0.358659555,10,0.589041096,1.00E-05
call,64.4,62.7,58.8,152.26,90,0.34472124,1,0.62739726,1.00E-05
call,60.1,57.1,57.4,152.26,95,0.34472124,5,0.62739726,1.00E-05
call,59.6,57.7,59.4,156.66,100,0.364317426,3,0.583561644,0.52954572
call,51,47.9,39,152.26,105,0.34472124,5,0.62739726,1.00E-05
call,46.3,44.4,46.6,151.05,110,0.357118823,2,0.597260274,0.216316431
call,39.7,38.3,43.5,154.33,115,0.347388533,1,0.621917808,1.00E-05
call,35.4,34.2,39.6,157.27,120,0.348509063,2,0.61369863,1.00E-05
call,31.6,30.7,36.28,155.35,125,0.347400036,10,0.619178082,0.180183979
call,30.4,28.4,29.7,151.58,130,0.358659555,1,0.591780822,0.309516182
call,25.2,23.8,22.19,149.76,135,0.358342611,1,0.602739726,0.263862342
call,23.2,22,22.3,151.05,140,0.357118823,1,0.597260274,0.302008933
call,23.5,21.9,23.2,156.66,145,0.364317426,1,0.583561644,0.378607288
call,20.6,19.8,20.34,156.66,150,0.364317426,3,0.583561644,0.372168144
call,17.9,16.8,17,156.66,155,0.364317426,14,0.583561644,0.365423826
call,15.4,14.4,14.89,156.66,160,0.364317426,1,0.583561644,0.358343819
call,13.1,12.2,12.5,156.66,165,0.364317426,11,0.583561644,0.350867087
call,8.6,8,6.42,152.26,170,0.34472124,1,0.62739726,0.291388922
call,8.1,6.9,7.25,151.78,175,0.356944607,15,0.6,0.312628944
call,6.8,5.6,6.19,151.58,180,0.358659555,3,0.591780822,0.312201702
call,5.7,4.6,4.47,151.23,185,0.358013872,11,0.594520548,0.312262737
call,5.4,4.6,5.1,156.66,190,0.364317426,10,0.583561644,0.329169306
call,4.5,3.7,4.18,156.66,195,0.364317426,15,0.583561644,0.327765511
call,3.7,2.95,3.32,156.66,200,0.364317426,5,0.583561644,0.325385164
call,1.55,1.05,2.15,149.46,210,0.356604244,6,0.608219178,0.283454431
call,1.25,0.85,0.99,151.58,220,0.358659555,11,0.589041096,0.299201344
call,92.1,87.5,83.62,152.26,65,0.392725732,2,1.624657534,0.423711818
call,87.5,82.9,80.36,152.26,70,0.392725732,1,1.624657534,0.418706985
call,82.2,78.7,68.6,152.26,75,0.392725732,1,1.624657534,0.368414519
call,78.2,74.3,65.2,152.26,80,0.392725732,1,1.624657534,0.39246213
call,67.2,63.4,73.01,149.46,90,0.393037463,10,1.608219178,0.288093057
call,61.5,59.1,59.6,151.78,100,0.380717648,3,1.597260274,0.377996943
call,57.1,54.1,39.3,152.26,105,0.392725732,2,1.624657534,0.361944857
call,54.3,51.4,54.5,151.05,110,0.380752669,2,1.594520548,0.378759875
call,49.9,47.3,33.6,152.26,115,0.392725732,1,1.624657534,0.359106751
call,46.9,44.3,45,151.78,120,0.380717648,1,1.597260274,0.364020032
call,43.8,41.3,41.61,151.23,125,0.380232931,2,1.591780822,0.363806411
call,39,35.7,38,149.46,130,0.393037463,4,1.608219178,0.334418277
call,38.1,35.1,34.8,151.23,135,0.380232931,4,1.591780822,0.363409686
call,34,31.4,27.32,152.26,140,0.392725732,25,1.624657534,0.341986561
call,32.5,29.7,31.27,151.58,145,0.37934892,5,1.589041096,0.355627782
call,30,27.3,27.5,151.78,150,0.380717648,1,1.597260274,0.353003296
call,25.3,22.4,27,149.46,155,0.393037463,1,1.608219178,0.319739469
call,25.5,22.7,24.3,151.58,160,0.37934892,5,1.589041096,0.348852947
call,21.3,18.8,24,149.46,165,0.393037463,3,1.605479452,0.319220675
call,20.7,17.4,17.3,152.26,170,0.392725732,1,1.624657534,0.334097846
call,18.8,15.7,13.3,152.26,175,0.392725732,1,1.624657534,0.33069517
call,17,14,12.48,152.26,180,0.392725732,17,1.624657534,0.326972062
call,15.9,12.6,11.22,152.26,185,0.392725732,10,1.624657534,0.330786721
call,14.2,11.3,10.4,152.26,190,0.392725732,25,1.624657534,0.325354647
call,12.3,10.1,8.92,152.26,195,0.392725732,4,1.624657534,0.31558912
call,11.6,8.7,11.12,154.33,200,0.392498983,1,1.619178082,0.320777056
call,9.8,7.1,10,156.05,210,0.391597959,2,1.61369863,0.322241885
call,27.7,23.2,19.1,75.56,50,0.113559648,4,0.128767123,0.58203543
call,23,18.7,17.83,75.56,55,0.113559648,4,0.128767123,0.724612129
call,16.3,15.4,15.95,76.18,60,0.093047816,1,0.115068493,0.56055127
call,11.2,10.4,7.1,75.56,65,0.113559648,5,0.128767123,0.484624294
call,6.2,5.8,6.5,75.63,70,0.096454722,1,0.093150685,0.309333079
call,1.85,1.65,1.55,75.65,75,0.075535093,4,0.084931507,0.183601914
call,0.15,0.05,0.45,75.63,80,0.096454722,3,0.093150685,0.150399121
call,21.2,20.8,20.87,75.65,55,0.112589279,12,0.334246575,0.426275269
call,16.4,15.3,13,75.56,60,0.121879785,24,0.378082192,0.358648992
call,7.2,6.8,7.16,75.94,70,0.110883224,18,0.347945205,0.231086791
call,3.6,3.3,3.89,75.76,75,0.112836673,2,0.361643836,0.193794683
call,1.2,1,1.05,75.42,80,0.111214838,125,0.353424658,0.163094307
call,21.6,20.9,20.4,75.65,55,0.115481805,12,0.583561644,0.364386239
call,12.2,11.8,11.8,75.65,65,0.115481805,2,0.583561644,0.255012333
call,4.7,4.4,4.5,75.76,75,0.120304981,8,0.610958904,0.194710201
call,2.25,1.95,2.23,75.63,80,0.115289628,2,0.589041096,0.174202594
call,0.4,0.15,0.35,75.76,90,0.120304981,1,0.610958904,0.166512241
call,0.15,0,0.05,16.13,17.5,0.233030176,2,0.095890411,0.289069609
call,4.7,3.7,3.66,16.61,12.5,0.203401874,4,0.282191781,0.621097539
call,2.1,1.1,1.7,16.61,15,0.203401874,2,0.282191781,0.458989785
call,0.3,0.1,0.2,16.13,17.5,0.206752287,1,0.249315068,0.234870933
call,2.25,1.65,1.85,16.61,15,0.19464442,10,0.531506849,0.358404854
call,0.5,0.3,0.45,16.39,17.5,0.201605803,1,0.504109589,0.214851602
call,0.2,0,0.15,16.48,20,0.201436418,31,0.506849315,0.258308198
call,8.25,6.5,6.4,78.49,71,0.138947651,1,0.052054795,1.00E-05
call,7.55,6.15,5.95,78.49,71.5,0.138947651,1,0.052054795,1.00E-05
call,4.45,4.05,3.4,78.49,74.5,0.138947651,1,0.052054795,1.00E-05
call,5.5,5.35,5.05,80.31,75,0.105464987,5,0.035616438,1.00E-05
call,5.55,5.4,5.29,81.45,76,0.07260219,5,0.016438356,0.388677988
call,2.56,2.36,2.96,78.49,76.5,0.138947651,24,0.052054795,1.00E-05
call,4.6,4.2,4.06,81.45,77,0.07260219,7,0.016438356,0.365240723
call,4.05,3.95,4,81.45,77.5,0.07260219,10,0.016438356,0.300788242
call,3.6,3.35,3.37,81.45,78,0.07260219,5,0.016438356,0.301764795
call,3.1,2.85,2.91,81.45,78.5,0.07260219,40,0.016438356,0.269538555
call,2.62,2.41,2.04,80.7,79,0.053652912,17,0.019178082,0.245124736
call,2.12,2.07,2.01,81.45,79.5,0.07260219,47,0.016438356,0.209968838
call,1.67,1.63,1.55,81.45,80,0.07260219,7,0.016438356,0.192390889
call,1.26,1.21,1.15,81.45,80.5,0.07260219,5,0.016438356,0.180672256
call,0.89,0.86,0.78,81.45,81,0.07260219,88,0.016438356,0.168953623
call,0.59,0.56,0.55,81.45,81.5,0.07260219,45,0.016438356,0.161629478
call,0.37,0.34,0.35,81.45,82,0.07260219,17,0.016438356,0.158699819
call,0.22,0.19,0.26,81.45,82.5,0.07260219,15,0.016438356,0.158211543
call,0.13,0.11,0.14,81.45,83,0.07260219,48,0.016438356,0.161141201
call,0.1,0.06,0.1,81.45,83.5,0.07260219,20,0.016438356,0.179695703
call,0.05,0.03,0.05,80.17,84,0.083239908,11,0.02739726,0.175789492
call,0.04,0.01,0.04,80.7,84.5,0.053652912,25,0.019178082,0.191414336
call,0.05,0,0.03,80.17,85,0.083239908,4,0.02739726,0.226570234
call,0.03,0,0.03,80.17,85.5,0.083239908,2,0.02739726,0.226570234
call,0.1,0,0.02,78.49,86,0.138947651,1,0.052054795,0.318366191
call,9.05,8.15,7,78.49,70,0.131832601,25,0.071232877,1.00E-05
call,5.75,5,5.5,80.31,75,0.094991457,7,0.054794521,1.00E-05
call,3.55,2.98,2.68,78.49,75.5,0.131832601,2,0.071232877,1.00E-05
call,4.7,4.25,4.15,79.95,76,0.091717196,1,0.057534247,1.00E-05
call,5.35,4.9,3.98,80.84,76.5,0.09433268,8,0.04109589,0.342291733
call,2.32,2.21,2.42,78.49,77,0.131832601,5,0.071232877,1.00E-05
call,4.55,3.85,3.63,80.84,77.5,0.09433268,5,0.04109589,0.344244839
call,3.7,3.5,3.37,81.45,78,0.078233263,2,0.035616438,0.227546787
call,3.25,3.1,2.4,80.7,78.5,0.068301302,1,0.038356164,0.218269536
call,2.01,1.96,1.97,80.31,79,0.094991457,3,0.054794521,1.00E-05
call,2.38,2.3,2.24,81.45,79.5,0.078233263,4,0.035616438,0.197761929
call,1.99,1.89,1.85,81.45,80,0.078233263,52,0.035616438,0.191414336
call,1.61,1.52,1.35,81.45,80.5,0.078233263,5,0.035616438,0.182381223
call,1.27,1.2,1.15,81.45,81,0.078233263,19,0.035616438,0.175301216
call,0.98,0.9,0.85,81.45,81.5,0.078233263,29,0.035616438,0.170418452
call,0.74,0.64,0.67,81.45,82,0.078233263,89,0.035616438,0.167488794
call,0.53,0.47,0.45,81.45,82.5,0.078233263,25,0.035616438,0.162850168
call,0.37,0.31,0.33,81.45,83,0.078233263,12,0.035616438,0.159676372
call,0.26,0.21,0.25,81.45,83.5,0.078233263,10,0.032876712,0.160164648
call,0.14,0.08,0.11,81.45,84.5,0.078233263,4,0.035616438,0.16797707
call,0.09,0.05,0.07,81.45,85,0.078233263,9,0.035616438,0.167000518
call,0.06,0.03,0.05,81.45,85.5,0.078233263,19,0.032876712,0.16797707
call,3.85,3.3,3.79,80.31,77,0.127359732,1,0.073972603,1.00E-05
call,2.12,1.85,2,78.49,77.5,0.122493858,1,0.090410959,1.00E-05
call,2.81,2.55,2.74,80.17,78,0.090320687,12,0.065753425,1.00E-05
call,3.3,3,2.1,80.84,78.5,0.090788825,15,0.060273973,0.183846052
call,2.88,2.75,2.75,81.45,79,0.093238872,4,0.054794521,0.17871915
call,1.85,1.55,1.65,80.31,79.5,0.127359732,1,0.073972603,1.00E-05
call,2.07,1.95,2.05,81.45,80,0.093238872,2,0.054794521,0.164559136
call,1.72,1.58,1.63,81.45,80.5,0.093238872,3,0.054794521,0.160652925
call,1.4,1.27,1.16,81.45,81,0.093238872,5,0.054794521,0.156990852
call,1.12,1,1.01,81.45,81.5,0.093238872,2,0.052054795,0.154305332
call,0.85,0.76,0.77,81.45,82,0.093238872,51,0.054794521,0.148201877
call,0.65,0.56,0.5,80.7,82.5,0.094712815,10,0.057534247,0.146981187
call,0.49,0.37,0.34,81.45,83,0.093238872,13,0.052054795,0.146248772
call,0.33,0.26,0.34,80.7,83.5,0.094712815,15,0.057534247,0.140145317
call,0.22,0.11,0.21,80.31,84,0.127359732,1,0.071232877,0.136727383
call,0.21,0,0.16,81.45,84.5,0.093238872,31,0.052054795,0.151375674
call,20.7,19.65,20.28,80.17,60,0.125649526,6,0.084931507,1.00E-05
call,6.8,5.8,5.45,80.31,74,0.124380742,5,0.090410959,1.00E-05
call,5.65,4.85,4.57,81.45,76.5,0.087726071,6,0.071232877,0.286384089
call,4.25,4,3.45,80.7,77.5,0.082556062,2,0.076712329,0.180428118
call,1.62,1.4,1.51,78.49,78.5,0.11783784,4,0.109589041,1.00E-05
call,3.1,2.66,2.72,81.45,79,0.087726071,11,0.073972603,0.185310881
call,2.59,2.32,2.39,81.45,79.5,0.087726071,3,0.073972603,0.163826721
call,2.22,1.97,2,81.45,80,0.087726071,2,0.073972603,0.15992051
call,1.9,1.64,1.15,80.84,80.5,0.121013555,1,0.079452055,0.159188096
call,1.55,1.35,1.26,81.45,81,0.087726071,31,0.073972603,0.15186395
call,1.29,1.11,1.1,81.45,81.5,0.087726071,9,0.071232877,0.151619812
call,0.75,0.62,0.6,80.31,82,0.124380742,6,0.090410959,0.114999084
call,0.83,0.6,0.59,80.7,82.5,0.082556062,2,0.076712329,0.147469463
call,0.59,0.5,0.58,81.45,83,0.087726071,25,0.071232877,0.138192212
call,0.53,0.34,0.41,81.45,83.5,0.087726071,325,0.071232877,0.148934292
call,0.5,0.13,0.19,81.45,85,0.087726071,4,0.071232877,0.194588132
call,38.95,35.6,35.95,74.29,37.5,0.224559695,2,0.616438356,1.00E-05
call,20.8,19.75,20,80.31,60,0.118966891,3,0.109589041,1.00E-05
call,19.45,16.1,17.53,79.81,62.5,0.121073993,40,0.117808219,0.630863066
call,16.8,15.75,16.32,81.45,65,0.116803111,9,0.093150685,0.510258804
call,11.35,10.95,9,78.49,67.5,0.200107828,1,0.128767123,1.00E-05
call,11.65,11.3,10.02,80.84,70,0.120088061,3,0.098630137,0.327643442
call,9.2,8.85,8.96,81.45,72.5,0.116803111,1,0.093150685,0.280768911
call,6.75,6.5,6.5,81.45,75,0.116803111,47,0.093150685,0.228035063
call,4.45,4.2,4.25,81.45,77.5,0.116803111,115,0.093150685,0.192879165
call,2.55,2.4,2.47,81.45,80,0.116803111,102,0.093150685,0.178475012
call,1.2,1.08,1.14,81.45,82.5,0.116803111,714,0.093150685,0.170174314
call,0.48,0.4,0.44,81.45,85,0.116803111,335,0.093150685,0.169930176
call,0.17,0.14,0.18,81.45,87.5,0.116803111,42,0.093150685,0.17334811
call,0.11,0.04,0.03,80.31,90,0.118966891,1,0.112328767,0.202156416
call,0.06,0,0.22,78.49,95,0.200107828,14,0.128767123,0.257819922
call,0.05,0,0.05,78.49,100,0.200107828,100,0.128767123,0.318366191
call,0.05,0,0.04,78.49,105,0.200107828,1,0.128767123,0.380865566
call,6.5,5.5,5.1,81.45,76,0.11635,1,0.109589041,0.291266853
call,4.35,4.05,4.1,81.45,78,0.11635,2,0.109589041,0.209968838
call,3.9,3.25,3,81.45,79,0.11635,1,0.109589041,0.234626794
call,2.87,2.62,2.79,80.7,80,0.112214675,6,0.115068493,0.19361158
call,2.55,2.35,2.03,81.45,80.5,0.11635,10,0.109589041,0.190681921
call,2.28,2.05,2.13,81.45,81,0.11635,5,0.112328767,0.19080399
call,1.99,1.85,1.9,81.45,81.5,0.11635,13,0.112328767,0.187263987
call,1.77,1.63,1.62,81.45,82,0.11635,6,0.112328767,0.188362609
call,1.52,1.42,1.45,81.45,82.5,0.11635,5,0.112328767,0.184822605
call,1.36,1.22,1.21,81.45,83,0.11635,12,0.112328767,0.187996401
call,1.01,0.87,0.9,81.45,84,0.11635,5,0.109589041,0.186287434
call,0.74,0.66,0.63,81.45,85,0.11635,4,0.112328767,0.185799158
call,0.66,0.52,0.38,81.45,85.5,0.11635,1,0.109589041,0.189705369
call,0.56,0.44,0.43,80.84,86,0.115638923,1,0.117808219,0.18946123
call,0.38,0.28,0.33,81.45,87,0.11635,12,0.109589041,0.186531572
call,20.75,19.8,19.5,79.81,60,0.153519805,8,0.367123288,1.00E-05
call,15.65,15.05,15.5,80.17,65,0.152093748,1,0.353424658,1.00E-05
call,13.3,12.8,13.07,80.17,67.5,0.152093748,1,0.353424658,1.00E-05
call,12.25,11.8,11.79,81.45,70,0.154287318,2,0.342465753,0.245124736
call,10.05,9.7,9.74,81.45,72.5,0.154287318,2,0.342465753,0.230232307
call,7.8,7.45,7.54,81.45,75,0.154287318,22,0.342465753,0.204597798
call,5.9,5.75,5.75,81.45,77.5,0.154287318,7,0.342465753,0.193977787
call,4.3,4.15,4.15,81.45,80,0.154287318,45,0.342465753,0.187996401
call,2.93,2.84,2.83,81.45,82.5,0.154287318,174,0.342465753,0.179939841
call,1.91,1.83,1.78,81.45,85,0.154287318,135,0.342465753,0.175423285
call,1.21,1.15,1.15,81.45,87.5,0.154287318,70,0.342465753,0.174080525
call,0.78,0.67,0.7,81.45,90,0.154287318,386,0.342465753,0.176766045
call,0.34,0.25,0.21,80.7,95,0.152996046,4,0.345205479,0.18677571
call,0.13,0.1,0.12,81.45,100,0.154287318,6,0.342465753,0.191414336
call,0.11,0.03,0.08,81.45,105,0.154287318,1775,0.342465753,0.221199194
call,53.1,49.3,50.96,78.49,27.5,0.189853437,104,0.62739726,1.00E-05
call,49,48.1,49.08,78.49,30,0.189853437,3,0.62739726,1.00E-05
call,47.8,45.65,46.65,78.49,32.5,0.189853437,3,0.62739726,1.00E-05
call,44.05,42.25,43.3,78.49,35,0.189853437,6,0.62739726,1.00E-05
call,41.9,39.65,40.91,78.49,37.5,0.189853437,10,0.62739726,1.00E-05
call,38.95,38.2,40.9,78.49,40,0.189853437,4,0.62739726,1.00E-05
call,36.75,33.1,35.94,78.26,42.5,0.198792577,8,0.791780822,1.00E-05
call,33.75,33.3,30.28,78.49,45,0.189853437,4,0.62739726,1.00E-05
call,31.25,30.9,29,78.49,47.5,0.189853437,4,0.62739726,1.00E-05
call,28.8,28.3,30,78.49,50,0.189853437,2,0.62739726,1.00E-05
call,17.6,16.55,11.75,61.25,52.5,0.239813471,15,1.249315068,1.00E-05
call,26.85,26.35,25.55,80.7,55,0.150444617,1,0.594520548,0.322760679
call,21.6,21.05,21.18,78.49,57.5,0.189853437,12,0.62739726,1.00E-05
call,22,21.55,21.73,81.45,60,0.147328516,5,0.591780822,0.283210293
call,16.85,16.55,15.5,78.49,62.5,0.189853437,6,0.62739726,1.00E-05
call,16.45,15.7,16.1,80.31,65,0.15674957,1,0.610958904,1.00E-05
call,14.25,13.35,13.39,79.95,67.5,0.156564626,4,0.61369863,0.166512241
call,13,12.65,12.66,81.45,70,0.147328516,10,0.591780822,0.2365799
call,10.75,10.6,10.6,81.45,72.5,0.147328516,15,0.591780822,0.215278843
call,9,8.65,8.43,81.45,75,0.147328516,5,0.591780822,0.214973671
call,6.45,6.25,6.19,80.31,77.5,0.15674957,10,0.610958904,0.171883281
call,5.65,5.4,5.2,81.45,80,0.147328516,45,0.591780822,0.198006067
call,4.3,4.1,4.11,81.45,82.5,0.147328516,33,0.591780822,0.19159744
call,3.15,3.05,3,81.45,85,0.147328516,66,0.591780822,0.185066743
call,2.32,2.21,2.13,81.45,87.5,0.147328516,3,0.591780822,0.183601914
call,1.67,1.57,1.38,80.7,90,0.150444617,13,0.594520548,0.182259154
call,0.85,0.79,0.76,81.45,95,0.147328516,81,0.591780822,0.18274743
call,0.48,0.41,0.43,81.45,100,0.147328516,61,0.591780822,0.190437783
call,0.32,0.28,0.28,81.45,105,0.147328516,7122,0.591780822,0.204109521
call,0.18,0.14,0.18,81.45,110,0.147328516,3,0.591780822,0.208992285
call,0.11,0,0.07,80.17,115,0.157259164,144,0.602739726,0.216316431
call,22.3,20.15,21.25,80.17,60,0.198233305,10,1.005479452,0.244270253
call,13.7,13.3,12.24,78.49,67.5,0.197520931,4,1.030136986,1.00E-05
call,13.35,12.45,11.81,80.31,70,0.197686441,20,1.010958904,0.198372274
call,9.8,9.15,9.1,79.95,75,0.197896702,5,1.016438356,0.194405029
call,8.95,8.5,7.5,80.84,77.5,0.192459948,1,1,0.215461947
call,7.45,7.15,7.1,81.45,80,0.193128618,6,0.994520548,0.209175389
call,6.15,5.9,5.91,81.45,82.5,0.193128618,6,0.994520548,0.204780901
call,5,4.75,4.7,81.45,85,0.193128618,2,0.994520548,0.200630552
call,4,3.8,3.75,81.45,87.5,0.193128618,2,0.994520548,0.196602272
call,2.88,2.7,2.6,79.95,90,0.197896702,7,1.016438356,0.183723983
call,1.76,1.65,1.59,79.81,95,0.197628966,1,1.019178082,0.182259154
call,1.38,1.13,0.96,81.45,100,0.193128618,2,0.991780822,0.198555378
call,0.34,0.2,0.3,78.49,110,0.197520931,10,1.030136986,0.181282601
call,51.35,46.5,48.36,81.45,32.5,0.218871113,1,1.589041096,0.632327896
call,34,30.15,31.2,66.78,35,0.228694458,1,2.243835616,1.00E-05
call,43.8,39.25,40.53,80.7,40,0.218716203,1,1.591780822,0.506352593
call,34.9,32.4,23.4,78.49,45,0.222257174,0,1.624657534,1.00E-05
call,32.8,30.1,32.15,78.49,47.5,0.222257174,1,1.624657534,1.00E-05
call,30.4,27.7,28.95,78.49,50,0.222257174,1,1.624657534,1.00E-05
call,29.2,26.25,29.37,78.49,52.5,0.222257174,2,1.624657534,0.196052961
call,25.2,24.3,23.65,78.49,55,0.222257174,5,1.624657534,1.00E-05
call,23.1,22.2,24.23,78.49,57.5,0.222257174,1,1.624657534,1.00E-05
call,25,22.1,22.68,81.45,60,0.218871113,1,1.589041096,0.31781688
call,18.9,18.25,17.67,78.49,62.5,0.222257174,5,1.624657534,1.00E-05
call,19.65,18.65,19.1,81.45,65,0.218871113,1,1.589041096,0.251167156
call,15.25,14.6,14,78.49,67.5,0.222257174,2,1.624657534,0.155037747
call,15.9,14.6,16.65,81.45,70,0.218871113,1,1.589041096,0.238899213
call,11.95,11.35,11.02,78.49,72.5,0.222257174,4,1.624657534,0.168892589
call,12.5,11.85,11.25,80.84,75,0.218746225,135,1.594520548,0.227302649
call,10.95,10.35,10.2,80.7,77.5,0.218716203,1,1.591780822,0.221840057
call,8.95,8.35,7.91,78.97,80,0.217833506,1,1.619178082,0.202705727
